
year; month; day; hour; minute; second; latDirection; lonDirection; latitude; longitude; latDegree; lonDegree; depth; high; starID; sog; cog
2024; 10; 13; 9; 43; 57; E; N; 5001.953100; 1959.712600; 50.032551; 19.995211; 108; 197.59; 10; 0.00; 0.00
2024; 10; 13; 9; 44; 1; E; N; 5001.953100; 1959.712500; 50.032551; 19.995209; 109; 197.59; 10; 0.00; 0.00
2024; 10; 13; 9; 44; 5; E; N; 5001.953100; 1959.712500; 50.032551; 19.995209; 108; 197.59; 10; 0.00; 0.00
2024; 10; 13; 9; 44; 9; E; N; 5001.953100; 1959.712500; 50.032551; 19.995209; 108; 197.59; 10; 0.00; 0.00
2024; 10; 13; 9; 44; 13; E; N; 5001.953100; 1959.712500; 50.032551; 19.995209; 108; 197.59; 10; 0.00; 0.00
2024; 10; 13; 9; 44; 17; E; N; 5001.953100; 1959.712500; 50.032551; 19.995209; 108; 197.59; 10; 0.00; 0.00
2024; 10; 13; 9; 44; 22; E; N; 5001.953100; 1959.712500; 50.032551; 19.995209; 108; 197.59; 10; 0.00; 0.00
2024; 10; 13; 9; 44; 26; E; N; 5001.953100; 1959.712500; 50.032551; 19.995209; 108; 197.59; 10; 0.00; 0.00
2024; 10; 13; 9; 44; 30; E; N; 5001.953100; 1959.712400; 50.032551; 19.995207; 108; 197.59; 10; 0.00; 0.00
2024; 10; 13; 9; 44; 34; E; N; 5001.953100; 1959.712400; 50.032551; 19.995207; 108; 197.50; 10; 0.00; 0.00
2024; 10; 13; 9; 44; 38; E; N; 5001.953100; 1959.712400; 50.032551; 19.995209; 108; 197.50; 10; 0.00; 0.00
2024; 10; 13; 9; 44; 42; E; N; 5001.953100; 1959.712400; 50.032551; 19.995207; 109; 197.50; 10; 0.00; 0.00
2024; 10; 13; 9; 44; 46; E; N; 5001.953100; 1959.712400; 50.032547; 19.995207; 108; 197.50; 10; 0.00; 0.00
2024; 10; 13; 9; 44; 50; E; N; 5001.953100; 1959.712400; 50.032547; 19.995207; 108; 197.50; 10; 0.00; 0.00
